t,cell_id,z,y,x,volume
108,100,20.0,358.0,165.0,75.0
108,107,17.0,379.0,199.0,75.0
108,115,15.0,335.0,243.0,75.0
108,122,17.0,403.0,302.0,75.0
108,133,21.0,217.0,140.0,75.0
108,140,19.0,169.0,183.0,75.0
108,148,26.0,227.0,167.0,75.0
108,155,26.0,208.0,229.0,75.0
108,164,23.0,146.0,209.0,75.0
108,171,26.0,171.0,281.0,75.0
108,179,22.0,134.0,293.0,75.0
108,186,19.0,151.0,348.0,75.0
108,196,11.0,167.0,193.0,75.0
108,203,9.0,211.0,281.0,75.0
108,211,11.0,159.0,257.0,75.0
108,218,11.0,157.0,336.0,75.0
108,227,9.0,230.0,335.0,75.0
108,234,10.0,241.0,397.0,75.0
108,242,11.0,173.0,381.0,75.0
108,249,11.0,174.0,441.0,75.0
108,261,9.0,310.0,189.0,75.0
108,268,9.0,307.0,262.0,75.0
108,276,9.0,368.0,243.0,75.0
108,283,11.0,361.0,336.0,75.0
108,292,9.0,309.0,320.0,75.0
108,299,10.0,312.0,394.0,75.0
108,307,10.0,363.0,411.0,75.0
108,314,12.0,360.0,480.0,75.0
108,324,15.0,407.0,240.0,75.0
108,331,12.0,414.0,293.0,75.0
108,339,19.0,425.0,347.0,75.0
108,346,19.0,425.0,410.0,75.0
108,355,11.0,409.0,360.0,75.0
108,362,15.0,387.0,415.0,75.0
108,370,14.0,409.0,459.0,75.0
108,377,19.0,418.0,494.0,75.0
108,388,17.0,122.0,254.0,75.0
108,395,13.0,117.0,301.0,75.0
108,403,17.0,109.0,361.0,75.0
108,410,17.0,131.0,424.0,75.0
108,419,11.0,114.0,397.0,75.0
108,426,12.0,125.0,480.0,75.0
108,434,17.0,139.0,499.0,75.0
108,441,20.0,179.0,540.0,75.0
108,451,21.0,101.0,333.0,75.0
108,458,21.0,106.0,398.0,75.0
108,466,25.0,151.0,379.0,75.0
108,473,26.0,159.0,441.0,75.0
108,482,22.0,114.0,451.0,75.0
108,489,22.0,169.0,490.0,75.0
108,497,26.0,163.0,520.0,75.0
108,504,23.0,218.0,580.0,75.0
108,516,21.0,273.0,174.0,75.0
108,523,22.0,297.0,255.0,75.0
108,531,25.0,340.0,260.0,75.0
108,538,26.0,346.0,356.0,75.0
108,543,21.0,365.0,284.0,75.0
108,550,19.0,370.0,352.0,75.0
108,558,24.0,378.0,385.0,75.0
108,561,19.0,373.0,453.0,75.0
108,567,21.0,212.0,236.0,75.0
108,574,22.0,255.0,314.0,75.0
108,580,25.0,264.0,326.0,75.0
108,587,25.0,271.0,414.0,75.0
108,592,22.0,196.0,320.0,75.0
108,597,22.0,229.0,379.0,75.0
108,603,24.0,216.0,405.0,75.0
108,606,23.0,233.0,475.0,75.0
108,612,17.0,306.0,317.0,75.0
108,615,20.0,318.0,391.0,75.0
108,619,16.0,231.0,305.0,75.0
108,622,15.0,251.0,387.0,75.0
108,627,16.0,300.0,448.0,75.0
108,630,17.0,309.0,503.0,75.0
108,634,17.0,219.0,427.0,75.0
108,637,18.0,238.0,522.0,75.0
108,644,10.0,287.0,464.0,75.0
108,651,10.0,298.0,545.0,75.0
108,657,14.0,379.0,542.0,75.0
108,664,16.0,329.0,574.0,75.0
108,673,11.0,201.0,493.0,75.0
108,680,11.0,232.0,563.0,75.0
108,688,18.0,194.0,585.0,75.0
108,695,17.0,270.0,581.0,75.0
108,704,23.0,358.0,515.0,75.0
108,712,26.0,243.0,533.0,75.0
108,715,23.0,297.0,571.0,75.0
108,719,25.0,279.0,485.0,75.0
108,720,24.0,340.0,432.0,75.0
109,6,17.0,256.0,118.0,75.0
109,13,14.0,220.0,139.0,75.0
109,21,18.0,218.0,188.0,75.0
109,28,15.0,189.0,245.0,75.0
109,37,10.0,226.0,154.0,75.0
109,44,9.0,240.0,206.0,75.0
109,52,13.0,247.0,217.0,75.0
109,59,13.0,251.0,270.0,75.0
109,69,18.0,304.0,126.0,75.0
109,76,14.0,323.0,165.0,75.0
109,84,23.0,319.0,159.0,75.0
109,91,23.0,368.0,218.0,75.0
109,100,20.0,359.0,164.0,75.0
109,107,17.0,380.0,206.0,75.0
109,115,15.0,332.0,239.0,75.0
109,122,16.0,397.0,300.0,75.0
109,133,21.0,221.0,142.0,75.0
109,140,19.0,167.0,182.0,75.0
109,148,26.0,229.0,171.0,75.0
109,155,26.0,215.0,235.0,75.0
109,164,24.0,149.0,211.0,75.0
109,171,25.0,172.0,283.0,75.0
109,179,23.0,139.0,299.0,75.0
109,186,20.0,154.0,349.0,75.0
109,196,10.0,171.0,194.0,75.0
109,203,9.0,210.0,280.0,75.0
109,211,11.0,149.0,253.0,75.0
109,218,11.0,154.0,337.0,75.0
109,227,9.0,238.0,334.0,75.0
109,234,11.0,234.0,397.0,75.0
109,242,10.0,171.0,384.0,75.0
109,249,12.0,180.0,437.0,75.0
109,261,9.0,308.0,188.0,75.0
109,268,9.0,301.0,259.0,75.0
109,276,9.0,366.0,252.0,75.0
109,283,11.0,355.0,345.0,75.0
109,292,9.0,305.0,319.0,75.0
109,299,10.0,309.0,392.0,75.0
109,307,10.0,364.0,412.0,75.0
109,314,12.0,360.0,485.0,75.0
109,324,14.0,402.0,235.0,75.0
109,331,12.0,412.0,293.0,75.0
109,339,20.0,424.0,343.0,75.0
109,346,19.0,427.0,411.0,75.0
109,355,12.0,413.0,365.0,75.0
109,362,15.0,385.0,414.0,75.0
109,370,14.0,410.0,459.0,75.0
109,377,19.0,415.0,496.0,75.0
109,388,18.0,120.0,253.0,75.0
109,395,14.0,114.0,304.0,75.0
109,403,16.0,106.0,366.0,75.0
109,410,17.0,132.0,427.0,75.0
109,419,11.0,115.0,396.0,75.0
109,426,12.0,126.0,483.0,75.0
109,434,18.0,141.0,498.0,75.0
109,441,20.0,174.0,544.0,75.0
109,451,21.0,101.0,329.0,75.0
109,458,21.0,107.0,400.0,75.0
109,466,26.0,144.0,379.0,75.0
109,473,26.0,160.0,441.0,75.0
109,482,23.0,117.0,456.0,75.0
109,489,22.0,174.0,489.0,75.0
109,497,25.0,163.0,520.0,75.0
109,504,25.0,215.0,573.0,75.0
109,516,21.0,275.0,175.0,75.0
109,523,22.0,296.0,255.0,75.0
109,531,25.0,341.0,258.0,75.0
109,538,25.0,354.0,362.0,75.0
109,543,21.0,363.0,281.0,75.0
109,550,20.0,365.0,347.0,75.0
109,558,23.0,378.0,382.0,75.0
109,561,19.0,369.0,451.0,75.0
109,567,20.0,210.0,236.0,75.0
109,574,22.0,259.0,311.0,75.0
109,580,25.0,271.0,321.0,75.0
109,587,26.0,277.0,413.0,75.0
109,592,22.0,196.0,319.0,75.0
109,597,22.0,224.0,378.0,75.0
109,603,23.0,214.0,407.0,75.0
109,606,23.0,235.0,467.0,75.0
109,612,16.0,301.0,311.0,75.0
109,615,20.0,322.0,386.0,75.0
109,619,16.0,225.0,310.0,75.0
109,622,16.0,252.0,386.0,75.0
109,627,17.0,299.0,443.0,75.0
109,630,16.0,310.0,511.0,75.0
109,634,17.0,225.0,423.0,75.0
109,637,18.0,234.0,520.0,75.0
109,644,10.0,288.0,464.0,75.0
109,651,10.0,301.0,546.0,75.0
109,657,15.0,382.0,540.0,75.0
109,664,16.0,332.0,583.0,75.0
109,673,10.0,203.0,493.0,75.0
109,680,11.0,231.0,563.0,75.0
109,688,18.0,195.0,587.0,75.0
109,695,17.0,267.0,578.0,75.0
109,705,24.0,367.0,485.0,75.0
109,708,23.0,357.0,539.0,75.0
109,712,26.0,244.0,519.0,75.0
109,715,22.0,288.0,577.0,75.0
109,719,23.0,290.0,484.0,75.0
109,720,23.0,337.0,426.0,75.0
110,6,17.0,259.0,122.0,75.0
110,13,14.0,218.0,136.0,75.0
110,21,18.0,217.0,181.0,75.0
110,28,15.0,191.0,240.0,75.0
110,37,10.0,232.0,150.0,75.0
110,44,9.0,245.0,205.0,75.0
110,52,12.0,248.0,215.0,75.0
110,59,14.0,252.0,266.0,75.0
110,69,19.0,301.0,124.0,75.0
110,76,13.0,321.0,154.0,75.0
110,84,24.0,323.0,161.0,75.0
110,91,23.0,373.0,225.0,75.0
110,100,20.0,358.0,165.0,75.0
110,107,17.0,379.0,212.0,75.0
110,115,14.0,330.0,235.0,75.0
110,122,17.0,395.0,292.0,75.0
110,133,21.0,220.0,141.0,75.0
110,140,20.0,168.0,177.0,75.0
110,148,25.0,233.0,168.0,75.0
110,155,25.0,229.0,235.0,75.0
110,164,24.0,156.0,210.0,75.0
110,171,25.0,174.0,275.0,75.0
110,179,23.0,138.0,296.0,75.0
110,186,19.0,151.0,342.0,75.0
110,196,10.0,173.0,186.0,75.0
110,203,9.0,212.0,278.0,75.0
110,211,11.0,150.0,248.0,75.0
110,218,11.0,151.0,336.0,75.0
110,227,8.0,240.0,333.0,75.0
110,234,11.0,244.0,397.0,75.0
110,242,10.0,169.0,383.0,75.0
110,249,12.0,189.0,428.0,75.0
110,261,9.0,308.0,188.0,75.0
110,268,9.0,302.0,263.0,75.0
110,276,9.0,365.0,261.0,75.0
110,283,12.0,357.0,345.0,75.0
110,292,8.0,315.0,321.0,75.0
110,299,10.0,315.0,397.0,75.0
110,307,10.0,370.0,415.0,75.0
110,314,12.0,362.0,492.0,75.0
110,324,13.0,399.0,227.0,75.0
110,331,12.0,414.0,292.0,75.0
110,339,20.0,425.0,341.0,75.0
110,346,20.0,426.0,415.0,75.0
110,355,12.0,414.0,366.0,75.0
110,362,15.0,388.0,417.0,75.0
110,370,14.0,411.0,462.0,75.0
110,377,19.0,412.0,498.0,75.0
110,388,17.0,120.0,252.0,75.0
110,395,13.0,122.0,300.0,75.0
110,403,16.0,105.0,365.0,75.0
110,410,17.0,128.0,424.0,75.0
110,419,11.0,116.0,401.0,75.0
110,426,12.0,126.0,486.0,75.0
110,434,18.0,141.0,489.0,75.0
110,441,19.0,175.0,542.0,75.0
110,451,20.0,100.0,322.0,75.0
110,458,21.0,111.0,388.0,75.0
110,466,26.0,144.0,371.0,75.0
110,473,26.0,162.0,429.0,75.0
110,482,22.0,116.0,449.0,75.0
110,489,22.0,178.0,481.0,75.0
110,497,25.0,158.0,520.0,75.0
110,504,25.0,203.0,565.0,75.0
110,516,21.0,282.0,178.0,75.0
110,523,22.0,295.0,259.0,75.0
110,531,25.0,344.0,268.0,75.0
110,538,26.0,356.0,364.0,75.0
110,543,21.0,360.0,288.0,75.0
110,550,20.0,361.0,346.0,75.0
110,558,22.0,373.0,384.0,75.0
110,561,19.0,369.0,451.0,75.0
110,567,21.0,217.0,228.0,75.0
110,574,22.0,257.0,308.0,75.0
110,580,25.0,271.0,321.0,75.0
110,587,26.0,276.0,409.0,75.0
110,592,22.0,196.0,317.0,75.0
110,597,22.0,218.0,371.0,75.0
110,603,23.0,205.0,406.0,75.0
110,606,23.0,234.0,461.0,75.0
110,612,16.0,297.0,305.0,75.0
110,615,19.0,317.0,391.0,75.0
110,619,15.0,227.0,313.0,75.0
110,622,16.0,249.0,386.0,75.0
110,627,17.0,296.0,440.0,75.0
110,630,17.0,321.0,513.0,75.0
110,634,17.0,218.0,424.0,75.0
110,637,18.0,238.0,513.0,75.0
110,644,10.0,284.0,464.0,75.0
110,651,9.0,300.0,542.0,75.0
110,657,16.0,384.0,547.0,75.0
110,664,15.0,325.0,581.0,75.0
110,673,10.0,201.0,489.0,75.0
110,680,12.0,231.0,563.0,75.0
110,688,18.0,195.0,584.0,75.0
110,695,18.0,260.0,572.0,75.0
110,705,24.0,373.0,482.0,75.0
110,708,24.0,347.0,544.0,75.0
110,712,26.0,236.0,507.0,75.0
110,715,23.0,283.0,579.0,75.0
110,719,23.0,286.0,484.0,75.0
110,720,23.0,333.0,424.0,75.0
111,6,16.0,258.0,126.0,75.0
111,13,13.0,225.0,134.0,75.0
111,21,17.0,201.0,176.0,75.0
111,28,15.0,195.0,231.0,75.0
111,37,10.0,241.0,160.0,75.0
111,44,9.0,245.0,215.0,75.0
111,52,13.0,260.0,216.0,75.0
111,59,14.0,245.0,270.0,75.0
111,69,19.0,300.0,125.0,75.0
111,76,15.0,325.0,158.0,75.0
111,84,24.0,322.0,157.0,75.0
111,91,24.0,371.0,222.0,75.0
111,100,20.0,364.0,163.0,75.0
111,107,18.0,377.0,211.0,75.0
111,115,13.0,339.0,225.0,75.0
111,122,17.0,391.0,289.0,75.0
111,133,22.0,221.0,143.0,75.0
111,140,21.0,169.0,174.0,75.0
111,148,25.0,229.0,170.0,75.0
111,155,25.0,235.0,237.0,75.0
111,164,25.0,162.0,214.0,75.0
111,171,25.0,176.0,271.0,75.0
111,179,24.0,134.0,303.0,75.0
111,186,21.0,147.0,345.0,75.0
111,196,10.0,179.0,191.0,75.0
111,203,9.0,212.0,282.0,75.0
111,211,11.0,148.0,246.0,75.0
111,218,12.0,150.0,330.0,75.0
111,227,9.0,240.0,331.0,75.0
111,234,11.0,238.0,389.0,75.0
111,242,10.0,165.0,379.0,75.0
111,249,12.0,190.0,422.0,75.0
111,261,8.0,313.0,191.0,75.0
111,268,10.0,306.0,268.0,75.0
111,276,9.0,366.0,263.0,75.0
111,283,12.0,358.0,342.0,75.0
111,292,9.0,312.0,322.0,75.0
111,299,10.0,321.0,395.0,75.0
111,307,9.0,375.0,420.0,75.0
111,314,13.0,366.0,493.0,75.0
111,324,14.0,405.0,230.0,75.0
111,331,12.0,419.0,296.0,75.0
111,339,21.0,422.0,343.0,75.0
111,346,21.0,423.0,411.0,75.0
111,355,12.0,417.0,367.0,75.0
111,362,15.0,386.0,413.0,75.0
111,370,15.0,409.0,458.0,75.0
111,377,20.0,413.0,492.0,75.0
111,388,18.0,123.0,244.0,75.0
111,395,14.0,120.0,296.0,75.0
111,403,16.0,103.0,367.0,75.0
111,410,16.0,123.0,423.0,75.0
111,419,11.0,117.0,404.0,75.0
111,426,12.0,128.0,488.0,75.0
111,434,17.0,134.0,493.0,75.0
111,441,18.0,177.0,538.0,75.0
111,451,20.0,101.0,316.0,75.0
111,458,21.0,108.0,387.0,75.0
111,466,26.0,139.0,378.0,75.0
111,473,26.0,162.0,433.0,75.0
111,482,22.0,114.0,450.0,75.0
111,489,22.0,182.0,488.0,75.0
111,497,24.0,157.0,525.0,75.0
111,504,25.0,201.0,566.0,75.0
111,516,21.0,277.0,180.0,75.0
111,523,22.0,295.0,259.0,75.0
111,531,25.0,340.0,267.0,75.0
111,538,26.0,351.0,363.0,75.0
111,543,21.0,356.0,284.0,75.0
111,550,20.0,366.0,344.0,75.0
111,558,23.0,367.0,382.0,75.0
111,561,19.0,366.0,452.0,75.0
111,567,21.0,213.0,234.0,75.0
111,574,22.0,251.0,305.0,75.0
111,580,25.0,261.0,316.0,75.0
111,587,26.0,268.0,415.0,75.0
111,592,22.0,193.0,318.0,75.0
111,597,22.0,217.0,372.0,75.0
111,603,23.0,200.0,410.0,75.0
111,606,23.0,233.0,458.0,75.0
111,612,16.0,294.0,306.0,75.0
111,615,20.0,314.0,389.0,75.0
111,619,15.0,223.0,319.0,75.0
111,622,17.0,246.0,390.0,75.0
111,627,18.0,300.0,436.0,75.0
111,630,18.0,328.0,516.0,75.0
111,634,17.0,213.0,428.0,75.0
111,637,17.0,247.0,511.0,75.0
111,645,10.0,280.0,439.0,75.0
111,648,11.0,291.0,489.0,75.0
111,651,10.0,308.0,546.0,75.0
111,657,16.0,387.0,541.0,75.0
111,664,16.0,329.0,581.0,75.0
111,673,10.0,207.0,489.0,75.0
111,680,12.0,240.0,550.0,75.0
111,688,18.0,196.0,586.0,75.0
111,695,18.0,263.0,576.0,75.0
111,705,25.0,371.0,481.0,75.0
111,708,25.0,343.0,541.0,75.0
111,712,26.0,233.0,510.0,75.0
111,715,25.0,285.0,584.0,75.0
111,719,23.0,284.0,484.0,75.0
111,720,23.0,325.0,429.0,75.0
112,6,16.0,256.0,126.0,75.0
112,13,13.0,225.0,131.0,75.0
112,21,16.0,191.0,171.0,75.0
112,28,15.0,197.0,228.0,75.0
112,37,10.0,249.0,162.0,75.0
112,44,9.0,253.0,218.0,75.0
112,52,13.0,258.0,218.0,75.0
112,59,14.0,233.0,272.0,75.0
112,69,19.0,300.0,127.0,75.0
112,76,15.0,327.0,165.0,75.0
112,84,24.0,321.0,162.0,75.0
112,91,25.0,373.0,226.0,75.0
112,100,20.0,362.0,162.0,75.0
112,107,18.0,383.0,214.0,75.0
112,115,13.0,343.0,225.0,75.0
112,122,17.0,384.0,290.0,75.0
112,133,21.0,225.0,141.0,75.0
112,140,21.0,169.0,175.0,75.0
112,148,25.0,235.0,165.0,75.0
112,155,25.0,238.0,237.0,75.0
112,164,25.0,168.0,211.0,75.0
112,171,25.0,174.0,263.0,75.0
112,179,24.0,139.0,308.0,75.0
112,186,21.0,144.0,335.0,75.0
112,196,9.0,186.0,189.0,75.0
112,203,9.0,211.0,284.0,75.0
112,211,11.0,154.0,248.0,75.0
112,218,12.0,153.0,332.0,75.0
112,227,9.0,249.0,325.0,75.0
112,234,12.0,239.0,384.0,75.0
112,242,10.0,164.0,376.0,75.0
112,249,12.0,193.0,423.0,75.0
112,261,9.0,322.0,199.0,75.0
112,268,10.0,307.0,274.0,75.0
112,276,9.0,373.0,269.0,75.0
112,283,12.0,358.0,339.0,75.0
112,292,9.0,312.0,328.0,75.0
112,299,10.0,322.0,398.0,75.0
112,307,10.0,375.0,424.0,75.0
112,314,12.0,369.0,496.0,75.0
112,324,14.0,408.0,235.0,75.0
112,331,14.0,422.0,305.0,75.0
112,339,21.0,421.0,344.0,75.0
112,346,21.0,424.0,408.0,75.0
112,355,12.0,418.0,369.0,75.0
112,362,14.0,387.0,414.0,75.0
112,370,16.0,412.0,459.0,75.0
112,377,20.0,411.0,488.0,75.0
112,388,18.0,126.0,241.0,75.0
112,395,14.0,118.0,292.0,75.0
112,403,15.0,106.0,359.0,75.0
112,410,17.0,115.0,421.0,75.0
112,419,10.0,120.0,409.0,75.0
112,426,12.0,130.0,487.0,75.0
112,434,17.0,131.0,487.0,75.0
112,441,17.0,178.0,539.0,75.0
112,451,19.0,102.0,306.0,75.0
112,458,21.0,105.0,380.0,75.0
112,466,26.0,140.0,377.0,75.0
112,473,26.0,160.0,439.0,75.0
112,482,22.0,115.0,448.0,75.0
112,489,23.0,185.0,492.0,75.0
112,497,24.0,148.0,526.0,75.0
112,504,25.0,195.0,564.0,75.0
112,516,20.0,279.0,182.0,75.0
112,523,22.0,295.0,257.0,75.0
112,531,26.0,339.0,276.0,75.0
112,538,25.0,353.0,364.0,75.0
112,543,21.0,359.0,288.0,75.0
112,550,20.0,358.0,346.0,75.0
112,558,22.0,365.0,382.0,75.0
112,561,19.0,365.0,444.0,75.0
112,567,20.0,210.0,229.0,75.0
112,574,22.0,252.0,300.0,75.0
112,580,25.0,256.0,316.0,75.0
112,587,26.0,263.0,417.0,75.0
112,592,22.0,193.0,311.0,75.0
112,597,22.0,217.0,365.0,75.0
112,603,23.0,191.0,404.0,75.0
112,606,23.0,227.0,455.0,75.0
112,612,15.0,295.0,304.0,75.0
112,615,19.0,309.0,393.0,75.0
112,619,14.0,231.0,322.0,75.0
112,622,16.0,237.0,391.0,75.0
112,627,18.0,295.0,434.0,75.0
112,630,18.0,333.0,516.0,75.0
112,634,17.0,205.0,430.0,75.0
112,637,16.0,246.0,514.0,75.0
112,645,10.0,275.0,437.0,75.0
112,648,11.0,297.0,495.0,75.0
112,651,10.0,311.0,552.0,75.0
112,657,16.0,388.0,547.0,75.0
112,664,17.0,332.0,577.0,75.0
112,673,9.0,207.0,486.0,75.0
112,681,10.0,236.0,544.0,75.0
112,684,13.0,263.0,576.0,75.0
112,688,18.0,202.0,589.0,75.0
112,695,19.0,264.0,574.0,75.0
112,705,25.0,369.0,475.0,75.0
112,708,25.0,344.0,535.0,75.0
112,712,27.0,227.0,508.0,75.0
112,715,25.0,286.0,571.0,75.0
112,719,23.0,281.0,485.0,75.0
112,720,23.0,321.0,420.0,75.0
113,6,15.0,254.0,120.0,75.0
113,13,13.0,233.0,136.0,75.0
113,21,16.0,183.0,173.0,75.0
113,28,15.0,212.0,226.0,75.0
113,37,9.0,260.0,165.0,75.0
113,44,10.0,258.0,219.0,75.0
113,52,13.0,264.0,221.0,75.0
113,59,14.0,232.0,277.0,75.0
113,69,19.0,296.0,121.0,75.0
113,76,16.0,327.0,157.0,75.0
113,84,23.0,317.0,155.0,75.0
113,91,24.0,369.0,224.0,75.0
113,100,21.0,363.0,165.0,75.0
113,107,19.0,384.0,218.0,75.0
113,115,14.0,342.0,227.0,75.0
113,122,16.0,382.0,291.0,75.0
113,133,21.0,228.0,138.0,75.0
113,140,21.0,175.0,178.0,75.0
113,148,25.0,234.0,166.0,75.0
113,155,25.0,244.0,240.0,75.0
113,164,25.0,173.0,203.0,75.0
113,171,25.0,179.0,261.0,75.0
113,179,24.0,141.0,311.0,75.0
113,186,21.0,143.0,327.0,75.0
113,196,9.0,190.0,196.0,75.0
113,203,9.0,215.0,292.0,75.0
113,211,11.0,154.0,244.0,75.0
113,218,11.0,147.0,329.0,75.0
113,227,9.0,250.0,334.0,75.0
113,234,11.0,251.0,389.0,75.0
113,242,10.0,163.0,375.0,75.0
113,249,11.0,201.0,413.0,75.0
113,261,8.0,322.0,206.0,75.0
113,268,10.0,310.0,277.0,75.0
113,276,9.0,377.0,272.0,75.0
113,283,11.0,361.0,329.0,75.0
113,292,8.0,311.0,332.0,75.0
113,299,9.0,324.0,412.0,75.0
113,307,9.0,380.0,424.0,75.0
113,314,12.0,368.0,499.0,75.0
113,324,15.0,412.0,233.0,75.0
113,331,15.0,425.0,308.0,75.0
113,339,22.0,419.0,341.0,75.0
113,346,21.0,422.0,403.0,75.0
113,355,13.0,420.0,367.0,75.0
113,362,14.0,390.0,415.0,75.0
113,370,15.0,415.0,455.0,75.0
113,377,20.0,411.0,483.0,75.0
113,388,17.0,133.0,229.0,75.0
113,395,14.0,118.0,287.0,75.0
113,403,15.0,102.0,354.0,75.0
113,410,18.0,112.0,414.0,75.0
113,419,10.0,121.0,408.0,75.0
113,426,13.0,134.0,486.0,75.0
113,434,17.0,125.0,489.0,75.0
113,441,16.0,184.0,544.0,75.0
113,451,20.0,105.0,290.0,75.0
113,458,20.0,102.0,375.0,75.0
113,466,26.0,142.0,377.0,75.0
113,473,26.0,152.0,434.0,75.0
113,482,22.0,110.0,447.0,75.0
113,489,23.0,181.0,493.0,75.0
113,497,24.0,150.0,527.0,75.0
113,504,25.0,197.0,566.0,75.0
113,516,20.0,282.0,184.0,75.0
113,523,22.0,298.0,261.0,75.0
113,531,25.0,334.0,279.0,75.0
113,538,25.0,354.0,364.0,75.0
113,543,21.0,354.0,286.0,75.0
113,550,19.0,360.0,344.0,75.0
113,558,21.0,362.0,380.0,75.0
113,561,19.0,365.0,435.0,75.0
113,567,19.0,214.0,227.0,75.0
113,574,21.0,252.0,301.0,75.0
113,580,25.0,254.0,321.0,75.0
113,587,26.0,259.0,421.0,75.0
113,592,21.0,194.0,304.0,75.0
113,597,22.0,208.0,364.0,75.0
113,603,22.0,190.0,403.0,75.0
113,606,23.0,221.0,450.0,75.0
113,612,15.0,295.0,304.0,75.0
113,615,19.0,308.0,396.0,75.0
113,619,14.0,229.0,323.0,75.0
113,622,17.0,238.0,390.0,75.0
113,627,17.0,290.0,436.0,75.0
113,630,19.0,329.0,514.0,75.0
113,634,17.0,206.0,425.0,75.0
113,637,17.0,248.0,511.0,75.0
113,645,10.0,269.0,446.0,75.0
113,648,11.0,304.0,502.0,75.0
113,651,11.0,315.0,556.0,75.0
113,657,18.0,391.0,544.0,75.0
113,664,18.0,337.0,569.0,75.0
113,674,9.0,188.0,466.0,75.0
113,677,10.0,220.0,513.0,75.0
113,681,10.0,243.0,555.0,75.0
113,684,14.0,270.0,596.0,75.0
113,688,19.0,211.0,593.0,75.0
113,695,19.0,265.0,568.0,75.0
113,705,25.0,367.0,465.0,75.0
113,708,25.0,346.0,536.0,75.0
113,712,26.0,225.0,507.0,75.0
113,715,25.0,284.0,561.0,75.0
113,719,23.0,277.0,480.0,75.0
113,720,23.0,313.0,417.0,75.0
114,6,16.0,244.0,124.0,75.0
114,13,12.0,220.0,145.0,75.0
114,21,16.0,182.0,176.0,75.0
114,28,15.0,210.0,226.0,75.0
114,37,9.0,266.0,158.0,75.0
114,44,9.0,259.0,217.0,75.0
114,52,13.0,261.0,218.0,75.0
114,59,14.0,228.0,279.0,75.0
114,69,19.0,285.0,118.0,75.0
114,76,16.0,319.0,159.0,75.0
114,84,24.0,315.0,158.0,75.0
114,91,25.0,358.0,228.0,75.0
114,100,21.0,360.0,165.0,75.0
114,107,19.0,390.0,217.0,75.0
114,115,14.0,343.0,220.0,75.0
114,122,16.0,372.0,284.0,75.0
114,133,21.0,218.0,137.0,75.0
114,140,20.0,171.0,182.0,75.0
114,148,25.0,228.0,169.0,75.0
114,155,25.0,242.0,242.0,75.0
114,164,24.0,171.0,204.0,75.0
114,171,25.0,175.0,258.0,75.0
114,179,24.0,138.0,303.0,75.0
114,186,21.0,135.0,330.0,75.0
114,196,9.0,197.0,200.0,75.0
114,203,9.0,220.0,303.0,75.0
114,211,10.0,159.0,244.0,75.0
114,218,11.0,148.0,327.0,75.0
114,227,9.0,256.0,343.0,75.0
114,234,11.0,253.0,398.0,75.0
114,242,10.0,171.0,376.0,75.0
114,249,10.0,197.0,419.0,75.0
114,261,9.0,319.0,215.0,75.0
114,268,10.0,307.0,279.0,75.0
114,276,9.0,375.0,273.0,75.0
114,283,12.0,365.0,347.0,75.0
114,292,8.0,315.0,338.0,75.0
114,299,9.0,325.0,417.0,75.0
114,307,10.0,382.0,422.0,75.0
114,314,13.0,371.0,497.0,75.0
114,324,15.0,406.0,226.0,75.0
114,331,15.0,424.0,299.0,75.0
114,339,22.0,413.0,332.0,75.0
114,346,22.0,415.0,392.0,75.0
114,355,14.0,425.0,359.0,75.0
114,362,14.0,397.0,412.0,75.0
114,370,17.0,415.0,453.0,75.0
114,377,20.0,414.0,482.0,75.0
114,388,17.0,130.0,233.0,75.0
114,395,13.0,120.0,285.0,75.0
114,403,14.0,106.0,347.0,75.0
114,410,16.0,107.0,409.0,75.0
114,419,10.0,125.0,406.0,75.0
114,426,13.0,138.0,481.0,75.0
114,434,17.0,122.0,484.0,75.0
114,441,17.0,184.0,542.0,75.0
114,451,19.0,106.0,286.0,75.0
114,458,20.0,103.0,370.0,75.0
114,466,26.0,140.0,375.0,75.0
114,473,26.0,142.0,434.0,75.0
114,482,21.0,108.0,442.0,75.0
114,489,24.0,182.0,494.0,75.0
114,497,23.0,150.0,527.0,75.0
114,504,25.0,194.0,563.0,75.0
114,516,19.0,280.0,188.0,75.0
114,523,21.0,290.0,262.0,75.0
114,531,25.0,326.0,285.0,75.0
114,538,26.0,344.0,369.0,75.0
114,543,20.0,341.0,284.0,75.0
114,550,19.0,350.0,338.0,75.0
114,558,22.0,356.0,378.0,75.0
114,561,19.0,366.0,430.0,75.0
114,567,19.0,217.0,233.0,75.0
114,574,21.0,241.0,297.0,75.0
114,580,25.0,246.0,330.0,75.0
114,587,26.0,253.0,429.0,75.0
114,592,21.0,190.0,306.0,75.0
114,597,22.0,201.0,362.0,75.0
114,603,23.0,192.0,403.0,75.0
114,606,22.0,222.0,448.0,75.0
114,612,15.0,298.0,308.0,75.0
114,615,18.0,311.0,396.0,75.0
114,619,15.0,229.0,326.0,75.0
114,622,17.0,236.0,392.0,75.0
114,627,16.0,287.0,439.0,75.0
114,630,18.0,326.0,509.0,75.0
114,634,16.0,204.0,432.0,75.0
114,637,17.0,245.0,510.0,75.0
114,645,10.0,266.0,449.0,75.0
114,648,12.0,303.0,503.0,75.0
114,651,11.0,310.0,555.0,75.0
114,657,18.0,389.0,538.0,75.0
114,664,17.0,334.0,566.0,75.0
114,674,8.0,183.0,474.0,75.0
