t,cell_id,z,y,x,volume,Name
118,645,9.0,268.0,469.0,75.0,Unknown_645
118,648,11.0,303.0,512.0,75.0,Unknown_648
118,652,9.0,319.0,552.0,75.0,Unknown_652
118,653,13.0,330.0,560.0,75.0,Unknown_653
118,657,20.0,388.0,540.0,75.0,Unknown_657
118,664,18.0,328.0,555.0,75.0,Unknown_664
118,674,8.0,175.0,481.0,75.0,Unknown_674
118,677,11.0,204.0,549.0,75.0,Unknown_677
118,681,11.0,238.0,575.0,75.0,Unknown_681
118,684,15.0,297.0,609.0,75.0,Unknown_684
118,688,20.0,214.0,598.0,75.0,Unknown_688
118,695,18.0,257.0,567.0,75.0,Unknown_695
118,705,24.0,350.0,456.0,75.0,Unknown_705
118,708,24.0,337.0,521.0,75.0,Unknown_708
118,712,25.0,232.0,504.0,75.0,Unknown_712
118,715,23.0,288.0,546.0,75.0,Unknown_715
118,719,24.0,265.0,471.0,75.0,Unknown_719
118,720,22.0,303.0,409.0,75.0,Unknown_720
119,6,14.0,251.0,120.0,75.0,Eap
119,13,11.0,219.0,162.0,75.0,Eaa
119,21,16.0,159.0,171.0,75.0,Epp
119,28,14.0,181.0,220.0,75.0,Epa
119,37,10.0,286.0,168.0,75.0,MSaa
119,44,9.0,276.0,219.0,75.0,MSap
119,52,13.0,242.0,207.0,75.0,MSpa
119,59,13.0,230.0,267.0,75.0,MSpp
119,69,20.0,271.0,130.0,75.0,Caa
119,77,15.0,301.0,141.0,75.0,Capa
119,80,17.0,330.0,197.0,75.0,Capp
119,84,23.0,310.0,162.0,75.0,Cpa
119,92,25.0,335.0,200.0,75.0,Cppp
119,95,25.0,330.0,253.0,75.0,Cppa
119,100,21.0,372.0,177.0,75.0,Da
119,107,22.0,376.0,237.0,75.0,Dp
119,115,14.0,356.0,213.0,75.0,P4p
119,122,15.0,363.0,280.0,75.0,P4a
119,133,20.0,216.0,137.0,75.0,ABapap
119,141,21.0,184.0,173.0,75.0,ABapaap
119,144,22.0,160.0,223.0,75.0,ABapaaa
119,148,24.0,247.0,179.0,75.0,ABappa
119,156,25.0,255.0,228.0,75.0,ABapppa
119,159,25.0,260.0,282.0,75.0,ABapppp
119,164,25.0,199.0,214.0,75.0,ABaaap
119,172,25.0,190.0,253.0,75.0,ABaaaaa
119,175,25.0,200.0,309.0,75.0,ABaaaap
119,179,25.0,142.0,285.0,75.0,ABaapa
119,186,21.0,151.0,318.0,75.0,ABaapp
119,196,8.0,221.0,196.0,75.0,ABpaaa
119,203,9.0,243.0,315.0,75.0,ABpaap
119,211,9.0,176.0,252.0,75.0,ABpapa
119,218,9.0,166.0,315.0,75.0,ABpapp
119,227,9.0,284.0,362.0,75.0,ABpppa
119,234,11.0,276.0,418.0,75.0,ABpppp
119,242,10.0,186.0,378.0,75.0,ABppaa
119,249,11.0,207.0,449.0,75.0,ABppap
119,262,9.0,327.0,197.0,75.0,Unknown_262
119,265,9.0,332.0,246.0,75.0,Unknown_265
119,268,11.0,303.0,288.0,75.0,Unknown_268
119,276,9.0,380.0,268.0,75.0,Unknown_276
119,284,11.0,375.0,328.0,75.0,Unknown_284
119,287,12.0,386.0,383.0,75.0,Unknown_287
119,292,8.0,345.0,357.0,75.0,Unknown_292
119,299,10.0,338.0,431.0,75.0,Unknown_299
119,307,11.0,396.0,448.0,75.0,Unknown_307
119,314,15.0,383.0,503.0,75.0,Unknown_314
119,324,17.0,404.0,234.0,75.0,Unknown_324
119,331,17.0,423.0,290.0,75.0,Unknown_331
119,339,22.0,402.0,322.0,75.0,Unknown_339
119,347,24.0,402.0,375.0,75.0,Unknown_347
119,350,23.0,395.0,418.0,75.0,Unknown_350
119,355,18.0,426.0,358.0,75.0,Unknown_355
119,362,16.0,411.0,415.0,75.0,Unknown_362
119,370,18.0,423.0,456.0,75.0,Unknown_370
119,377,22.0,412.0,481.0,75.0,Unknown_377
119,388,18.0,126.0,235.0,75.0,Unknown_388
119,395,14.0,137.0,273.0,75.0,Unknown_395
119,403,13.0,122.0,346.0,75.0,Unknown_403
119,411,14.0,101.0,392.0,75.0,Unknown_411
119,414,15.0,115.0,438.0,75.0,Unknown_414
119,419,9.0,143.0,410.0,75.0,Unknown_419
119,427,11.0,138.0,467.0,75.0,Unknown_427
119,430,11.0,159.0,518.0,75.0,Unknown_430
119,434,17.0,123.0,496.0,75.0,Unknown_434
119,441,17.0,165.0,563.0,75.0,Unknown_441
119,451,19.0,104.0,295.0,75.0,Unknown_451
119,458,18.0,109.0,361.0,75.0,Unknown_458
119,466,24.0,139.0,374.0,75.0,Unknown_466
119,473,25.0,156.0,438.0,75.0,Unknown_473
119,482,21.0,104.0,433.0,75.0,Unknown_482
119,489,22.0,177.0,483.0,75.0,Unknown_489
119,497,22.0,153.0,526.0,75.0,Unknown_497
119,504,24.0,197.0,558.0,75.0,Unknown_504
119,516,18.0,267.0,190.0,75.0,Unknown_516
119,523,20.0,284.0,258.0,75.0,Unknown_523
119,531,25.0,326.0,309.0,75.0,Unknown_531
119,538,25.0,331.0,385.0,75.0,Unknown_538
119,543,20.0,332.0,287.0,75.0,Unknown_543
119,550,18.0,343.0,339.0,75.0,Unknown_550
119,558,22.0,347.0,378.0,75.0,Unknown_558
119,561,18.0,357.0,421.0,75.0,Unknown_561
119,567,19.0,210.0,235.0,75.0,Unknown_567
119,574,21.0,243.0,306.0,75.0,Unknown_574
119,580,25.0,230.0,357.0,75.0,Unknown_580
119,587,26.0,246.0,432.0,75.0,Unknown_587
119,592,18.0,196.0,313.0,75.0,Unknown_592
119,597,20.0,180.0,367.0,75.0,Unknown_597
119,603,21.0,190.0,404.0,75.0,Unknown_603
119,606,22.0,225.0,438.0,75.0,Unknown_606
119,612,15.0,298.0,323.0,75.0,Unknown_612
119,615,16.0,303.0,402.0,75.0,Unknown_615
119,619,15.0,236.0,337.0,75.0,Unknown_619
119,622,15.0,207.0,401.0,75.0,Unknown_622
119,627,16.0,295.0,449.0,75.0,Unknown_627
119,630,17.0,316.0,496.0,75.0,Unknown_630
119,634,16.0,198.0,446.0,75.0,Unknown_634
119,637,16.0,233.0,511.0,75.0,Unknown_637
119,645,9.0,273.0,468.0,75.0,Unknown_645
119,648,11.0,308.0,521.0,75.0,Unknown_648
119,652,10.0,327.0,550.0,75.0,Unknown_652
119,653,14.0,336.0,564.0,75.0,Unknown_653
119,657,20.0,383.0,538.0,75.0,Unknown_657
119,664,18.0,329.0,553.0,75.0,Unknown_664
119,674,8.0,184.0,480.0,75.0,Unknown_674
119,677,11.0,209.0,553.0,75.0,Unknown_677
119,681,11.0,248.0,573.0,75.0,Unknown_681
119,684,16.0,308.0,612.0,75.0,Unknown_684
119,688,20.0,216.0,600.0,75.0,Unknown_688
119,695,18.0,255.0,566.0,75.0,Unknown_695
119,705,25.0,351.0,458.0,75.0,Unknown_705
119,708,24.0,331.0,521.0,75.0,Unknown_708
119,712,25.0,232.0,504.0,75.0,Unknown_712
119,715,24.0,282.0,550.0,75.0,Unknown_715
119,719,24.0,270.0,474.0,75.0,Unknown_719
119,720,22.0,299.0,411.0,75.0,Unknown_720
120,6,15.0,258.0,119.0,75.0,Eap
120,13,11.0,221.0,149.0,75.0,Eaa
120,21,17.0,168.0,158.0,75.0,Epp
120,29,15.0,187.0,191.0,75.0,Epap
120,32,15.0,181.0,229.0,75.0,Epaa
120,37,10.0,288.0,166.0,75.0,MSaa
120,44,10.0,286.0,218.0,75.0,MSap
120,52,13.0,241.0,201.0,75.0,MSpa
120,60,14.0,229.0,248.0,75.0,MSppp
120,63,14.0,228.0,291.0,75.0,MSppa
120,69,20.0,279.0,135.0,75.0,Caa
120,77,14.0,319.0,142.0,75.0,Capa
120,80,18.0,333.0,200.0,75.0,Capp
120,85,22.0,320.0,156.0,75.0,Cpaa
120,88,24.0,325.0,180.0,75.0,Cpap
120,92,26.0,333.0,213.0,75.0,Cppp
120,95,25.0,327.0,262.0,75.0,Cppa
120,100,21.0,375.0,178.0,75.0,Da
120,107,22.0,364.0,242.0,75.0,Dp
120,115,14.0,359.0,210.0,75.0,P4p
120,122,15.0,350.0,290.0,75.0,P4a
120,133,20.0,231.0,130.0,75.0,ABapap
120,141,23.0,198.0,169.0,75.0,ABapaap
120,144,23.0,164.0,216.0,75.0,ABapaaa
120,149,24.0,250.0,157.0,75.0,ABappaa
120,152,25.0,265.0,194.0,75.0,ABappap
120,156,26.0,265.0,236.0,75.0,ABapppa
120,159,25.0,259.0,291.0,75.0,ABapppp
120,164,26.0,208.0,211.0,75.0,ABaaap
120,172,25.0,193.0,252.0,75.0,ABaaaaa
120,175,25.0,204.0,307.0,75.0,ABaaaap
120,179,25.0,146.0,284.0,75.0,ABaapa
120,187,20.0,165.0,283.0,75.0,ABaappp
120,190,20.0,147.0,326.0,75.0,ABaappa
120,196,8.0,229.0,191.0,75.0,ABpaaa
120,204,8.0,245.0,273.0,75.0,ABpaapp
120,207,9.0,242.0,330.0,75.0,ABpaapa
120,212,9.0,184.0,221.0,75.0,ABpapap
120,215,9.0,176.0,255.0,75.0,ABpapaa
120,218,9.0,172.0,310.0,75.0,ABpapp
120,227,8.0,288.0,358.0,75.0,ABpppa
120,234,11.0,274.0,418.0,75.0,ABpppp
120,242,10.0,193.0,381.0,75.0,ABppaa
120,249,11.0,203.0,446.0,75.0,ABppap
120,262,8.0,331.0,194.0,75.0,Unknown_262
120,265,8.0,332.0,246.0,75.0,Unknown_265
120,268,11.0,299.0,289.0,75.0,Unknown_268
120,277,9.0,384.0,249.0,75.0,Unknown_277
120,280,10.0,397.0,303.0,75.0,Unknown_280
120,284,11.0,368.0,336.0,75.0,Unknown_284
120,287,13.0,383.0,386.0,75.0,Unknown_287
120,292,9.0,344.0,366.0,75.0,Unknown_292
120,299,10.0,341.0,428.0,75.0,Unknown_299
120,307,12.0,400.0,451.0,75.0,Unknown_307
120,314,15.0,380.0,509.0,75.0,Unknown_314
120,324,18.0,403.0,234.0,75.0,Unknown_324
120,331,17.0,415.0,295.0,75.0,Unknown_331
120,339,22.0,402.0,323.0,75.0,Unknown_339
120,347,23.0,399.0,378.0,75.0,Unknown_347
120,350,23.0,387.0,434.0,75.0,Unknown_350
120,355,18.0,425.0,359.0,75.0,Unknown_355
120,362,16.0,407.0,418.0,75.0,Unknown_362
120,370,19.0,421.0,455.0,75.0,Unknown_370
120,377,22.0,407.0,489.0,75.0,Unknown_377
120,388,17.0,126.0,227.0,75.0,Unknown_388
120,395,13.0,133.0,262.0,75.0,Unknown_395
120,403,13.0,126.0,335.0,75.0,Unknown_403
120,411,13.0,98.0,388.0,75.0,Unknown_411
120,414,15.0,112.0,433.0,75.0,Unknown_414
120,419,9.0,137.0,403.0,75.0,Unknown_419
120,427,11.0,134.0,462.0,75.0,Unknown_427
120,430,11.0,154.0,516.0,75.0,Unknown_430
120,434,18.0,118.0,494.0,75.0,Unknown_434
120,441,17.0,168.0,557.0,75.0,Unknown_441
120,451,19.0,111.0,289.0,75.0,Unknown_451
120,459,18.0,104.0,338.0,75.0,Unknown_459
120,462,18.0,112.0,378.0,75.0,Unknown_462
120,466,24.0,143.0,367.0,75.0,Unknown_466
120,474,25.0,149.0,417.0,75.0,Unknown_474
120,477,25.0,168.0,466.0,75.0,Unknown_477
120,482,22.0,108.0,434.0,75.0,Unknown_482
120,489,21.0,178.0,487.0,75.0,Unknown_489
120,498,23.0,138.0,507.0,75.0,Unknown_498
120,501,21.0,160.0,554.0,75.0,Unknown_501
120,504,24.0,200.0,553.0,75.0,Unknown_504
120,516,18.0,274.0,194.0,75.0,Unknown_516
120,523,19.0,279.0,259.0,75.0,Unknown_523
120,531,25.0,337.0,316.0,75.0,Unknown_531
120,538,25.0,332.0,391.0,75.0,Unknown_538
120,543,19.0,330.0,277.0,75.0,Unknown_543
120,550,19.0,345.0,334.0,75.0,Unknown_550
120,558,21.0,344.0,375.0,75.0,Unknown_558
120,561,19.0,353.0,421.0,75.0,Unknown_561
120,567,20.0,211.0,227.0,75.0,Unknown_567
120,574,20.0,244.0,308.0,75.0,Unknown_574
120,580,25.0,230.0,359.0,75.0,Unknown_580
120,587,26.0,240.0,435.0,75.0,Unknown_587
120,592,18.0,197.0,305.0,75.0,Unknown_592
120,597,19.0,178.0,362.0,75.0,Unknown_597
120,603,22.0,186.0,400.0,75.0,Unknown_603
120,606,22.0,220.0,435.0,75.0,Unknown_606
120,612,15.0,296.0,322.0,75.0,Unknown_612
120,615,16.0,306.0,399.0,75.0,Unknown_615
120,619,16.0,237.0,338.0,75.0,Unknown_619
120,622,15.0,204.0,397.0,75.0,Unknown_622
120,627,16.0,295.0,447.0,75.0,Unknown_627
120,630,17.0,316.0,495.0,75.0,Unknown_630
120,634,16.0,188.0,444.0,75.0,Unknown_634
120,637,15.0,227.0,508.0,75.0,Unknown_637
120,645,9.0,277.0,470.0,75.0,Unknown_645
120,648,11.0,315.0,523.0,75.0,Unknown_648
120,652,9.0,322.0,550.0,75.0,Unknown_652
120,653,13.0,334.0,568.0,75.0,Unknown_653
120,657,21.0,376.0,547.0,75.0,Unknown_657
120,664,18.0,326.0,557.0,75.0,Unknown_664
120,674,8.0,177.0,482.0,75.0,Unknown_674
120,677,10.0,208.0,548.0,75.0,Unknown_677
120,681,11.0,246.0,571.0,75.0,Unknown_681
120,684,16.0,301.0,610.0,75.0,Unknown_684
120,688,21.0,208.0,597.0,75.0,Unknown_688
120,695,17.0,248.0,568.0,75.0,Unknown_695
120,705,24.0,343.0,461.0,75.0,Unknown_705
120,708,24.0,326.0,523.0,75.0,Unknown_708
120,712,24.0,229.0,501.0,75.0,Unknown_712
120,715,24.0,278.0,549.0,75.0,Unknown_715
120,719,22.0,264.0,463.0,75.0,Unknown_719
120,720,21.0,304.0,407.0,75.0,Unknown_720
121,6,14.0,258.0,123.0,75.0,Eap
121,14,10.0,245.0,129.0,75.0,Eaap
121,17,12.0,215.0,166.0,75.0,Eaaa
121,21,17.0,191.0,150.0,75.0,Epp
121,29,14.0,187.0,191.0,75.0,Epap
121,32,15.0,187.0,236.0,75.0,Epaa
121,37,11.0,295.0,163.0,75.0,MSaa
121,45,10.0,298.0,205.0,75.0,MSapp
121,48,9.0,287.0,248.0,75.0,MSapa
121,52,11.0,247.0,199.0,75.0,MSpa
121,60,14.0,240.0,240.0,75.0,MSppp
121,63,13.0,232.0,297.0,75.0,MSppa
121,69,19.0,290.0,133.0,75.0,Caa
121,77,15.0,331.0,142.0,75.0,Capa
121,80,18.0,335.0,208.0,75.0,Capp
121,85,22.0,325.0,155.0,75.0,Cpaa
121,88,25.0,323.0,185.0,75.0,Cpap
121,92,26.0,325.0,226.0,75.0,Cppp
121,95,25.0,324.0,279.0,75.0,Cppa
121,100,21.0,370.0,176.0,75.0,Da
121,107,23.0,365.0,243.0,75.0,Dp
121,115,13.0,363.0,213.0,75.0,P4p
121,123,14.0,347.0,271.0,75.0,P4aa
121,126,14.0,362.0,318.0,75.0,P4ap
121,133,20.0,234.0,127.0,75.0,ABapap
121,141,23.0,204.0,165.0,75.0,ABapaap
121,144,23.0,167.0,212.0,75.0,ABapaaa
121,149,24.0,257.0,154.0,75.0,ABappaa
121,152,25.0,271.0,211.0,75.0,ABappap
121,156,26.0,269.0,249.0,75.0,ABapppa
121,159,25.0,255.0,307.0,75.0,ABapppp
121,164,25.0,211.0,213.0,75.0,ABaaap
121,172,26.0,189.0,256.0,75.0,ABaaaaa
121,175,25.0,196.0,311.0,75.0,ABaaaap
121,179,24.0,145.0,278.0,75.0,ABaapa
121,187,20.0,166.0,270.0,75.0,ABaappp
121,190,20.0,152.0,320.0,75.0,ABaappa
121,196,8.0,242.0,189.0,75.0,ABpaaa
121,204,8.0,239.0,274.0,75.0,ABpaapp
121,207,9.0,238.0,335.0,75.0,ABpaapa
121,212,9.0,194.0,207.0,75.0,ABpapap
121,215,9.0,180.0,260.0,75.0,ABpapaa
121,218,9.0,179.0,310.0,75.0,ABpapp
121,227,9.0,281.0,370.0,75.0,ABpppa
121,234,11.0,279.0,424.0,75.0,ABpppp
121,242,10.0,191.0,388.0,75.0,ABppaa
121,249,11.0,201.0,448.0,75.0,ABppap
121,262,9.0,341.0,195.0,75.0,Unknown_262
121,265,8.0,339.0,247.0,75.0,Unknown_265
121,268,10.0,310.0,288.0,75.0,Unknown_268
121,277,9.0,392.0,259.0,75.0,Unknown_277
121,280,9.0,395.0,308.0,75.0,Unknown_280
121,284,10.0,378.0,342.0,75.0,Unknown_284
121,287,13.0,391.0,389.0,75.0,Unknown_287
121,292,8.0,342.0,369.0,75.0,Unknown_292
121,300,9.0,344.0,414.0,75.0,Unknown_300
121,303,8.0,346.0,463.0,75.0,Unknown_303
121,307,12.0,398.0,455.0,75.0,Unknown_307
121,314,16.0,386.0,512.0,75.0,Unknown_314
121,325,18.0,399.0,216.0,75.0,Unknown_325
121,328,17.0,407.0,243.0,75.0,Unknown_328
121,331,16.0,419.0,303.0,75.0,Unknown_331
121,340,22.0,402.0,295.0,75.0,Unknown_340
121,343,23.0,405.0,339.0,75.0,Unknown_343
121,347,24.0,401.0,389.0,75.0,Unknown_347
121,350,24.0,380.0,438.0,75.0,Unknown_350
121,355,18.0,427.0,362.0,75.0,Unknown_355
121,362,16.0,409.0,428.0,75.0,Unknown_362
121,370,20.0,418.0,460.0,75.0,Unknown_370
121,377,23.0,402.0,491.0,75.0,Unknown_377
121,388,17.0,139.0,209.0,75.0,Unknown_388
121,396,12.0,142.0,228.0,75.0,Unknown_396
121,399,12.0,139.0,269.0,75.0,Unknown_399
121,404,14.0,124.0,309.0,75.0,Unknown_404
121,407,13.0,119.0,353.0,75.0,Unknown_407
121,411,15.0,93.0,392.0,75.0,Unknown_411
121,414,15.0,114.0,433.0,75.0,Unknown_414
121,420,9.0,131.0,381.0,75.0,Unknown_420
121,423,9.0,138.0,422.0,75.0,Unknown_423
121,427,12.0,134.0,466.0,75.0,Unknown_427
121,430,13.0,156.0,528.0,75.0,Unknown_430
121,434,17.0,123.0,486.0,75.0,Unknown_434
121,441,17.0,172.0,558.0,75.0,Unknown_441
121,452,19.0,114.0,253.0,75.0,Unknown_452
121,455,19.0,119.0,286.0,75.0,Unknown_455
121,459,18.0,100.0,334.0,75.0,Unknown_459
121,462,19.0,115.0,380.0,75.0,Unknown_462
121,467,24.0,129.0,336.0,75.0,Unknown_467
121,470,25.0,136.0,388.0,75.0,Unknown_470
121,474,26.0,147.0,423.0,75.0,Unknown_474
121,477,24.0,172.0,468.0,75.0,Unknown_477
121,482,21.0,109.0,433.0,75.0,Unknown_482
121,489,21.0,174.0,487.0,75.0,Unknown_489
121,498,24.0,138.0,508.0,75.0,Unknown_498
121,501,20.0,167.0,556.0,75.0,Unknown_501
121,505,25.0,185.0,541.0,75.0,Unknown_505
121,508,25.0,216.0,549.0,75.0,Unknown_508
121,516,18.0,278.0,196.0,75.0,Unknown_516
121,523,18.0,280.0,270.0,75.0,Unknown_523
121,531,24.0,345.0,324.0,75.0,Unknown_531
121,538,25.0,327.0,391.0,75.0,Unknown_538
121,543,18.0,332.0,276.0,75.0,Unknown_543
121,550,19.0,351.0,332.0,75.0,Unknown_550
121,558,21.0,349.0,376.0,75.0,Unknown_558
121,561,18.0,353.0,415.0,75.0,Unknown_561
121,567,19.0,220.0,222.0,75.0,Unknown_567
121,574,21.0,244.0,311.0,75.0,Unknown_574
121,580,25.0,220.0,364.0,75.0,Unknown_580
121,587,25.0,233.0,436.0,75.0,Unknown_587
121,592,18.0,195.0,298.0,75.0,Unknown_592
121,597,19.0,176.0,352.0,75.0,Unknown_597
121,603,21.0,186.0,389.0,75.0,Unknown_603
121,606,21.0,216.0,425.0,75.0,Unknown_606
121,612,15.0,293.0,324.0,75.0,Unknown_612
121,615,16.0,300.0,397.0,75.0,Unknown_615
121,619,15.0,228.0,340.0,75.0,Unknown_619
121,622,14.0,197.0,397.0,75.0,Unknown_622
121,627,15.0,295.0,443.0,75.0,Unknown_627
121,630,16.0,310.0,496.0,75.0,Unknown_630
121,634,15.0,189.0,442.0,75.0,Unknown_634
121,637,15.0,225.0,511.0,75.0,Unknown_637
121,645,8.0,276.0,475.0,75.0,Unknown_645
121,648,11.0,318.0,528.0,75.0,Unknown_648
121,652,9.0,320.0,553.0,75.0,Unknown_652
121,653,14.0,339.0,571.0,75.0,Unknown_653
121,657,22.0,372.0,552.0,75.0,Unknown_657
121,664,18.0,324.0,562.0,75.0,Unknown_664
121,674,8.0,173.0,486.0,75.0,Unknown_674
121,677,10.0,213.0,548.0,75.0,Unknown_677
121,681,11.0,253.0,570.0,75.0,Unknown_681
121,684,17.0,299.0,614.0,75.0,Unknown_684
121,688,22.0,211.0,593.0,75.0,Unknown_688
121,695,17.0,249.0,567.0,75.0,Unknown_695
121,705,24.0,336.0,458.0,75.0,Unknown_705
121,708,23.0,330.0,515.0,75.0,Unknown_708
121,712,24.0,229.0,495.0,75.0,Unknown_712
121,715,24.0,276.0,540.0,75.0,Unknown_715
121,719,22.0,261.0,454.0,75.0,Unknown_719
121,720,21.0,299.0,401.0,75.0,Unknown_720
122,6,16.0,266.0,126.0,75.0,Eap
122,14,10.0,252.0,127.0,75.0,Eaap
122,17,12.0,218.0,161.0,75.0,Eaaa
122,21,18.0,187.0,154.0,75.0,Epp
122,29,13.0,194.0,190.0,75.0,Epap
122,32,14.0,190.0,235.0,75.0,Epaa
122,37,11.0,305.0,162.0,75.0,MSaa
122,45,11.0,306.0,206.0,75.0,MSapp
122,48,9.0,288.0,249.0,75.0,MSapa
122,52,11.0,253.0,191.0,75.0,MSpa
122,60,13.0,240.0,243.0,75.0,MSppp
122,63,13.0,229.0,293.0,75.0,MSppa
122,70,19.0,277.0,129.0,75.0,Caaa
122,73,21.0,314.0,142.0,75.0,Caap
122,77,16.0,332.0,137.0,75.0,Capa
122,80,19.0,327.0,209.0,75.0,Capp
122,85,23.0,332.0,160.0,75.0,Cpaa
122,88,26.0,320.0,196.0,75.0,Cpap
122,92,26.0,325.0,237.0,75.0,Cppp
122,95,25.0,311.0,290.0,75.0,Cppa
122,100,23.0,368.0,183.0,75.0,Da
122,108,21.0,370.0,226.0,75.0,Dpp
122,111,24.0,356.0,272.0,75.0,Dpa
122,115,14.0,360.0,214.0,75.0,P4p
122,123,13.0,346.0,265.0,75.0,P4aa
122,126,14.0,366.0,316.0,75.0,P4ap
122,133,20.0,237.0,133.0,75.0,ABapap
122,141,24.0,205.0,160.0,75.0,ABapaap
122,144,23.0,159.0,218.0,75.0,ABapaaa
122,149,25.0,257.0,158.0,75.0,ABappaa
122,152,25.0,269.0,218.0,75.0,ABappap
122,156,25.0,266.0,257.0,75.0,ABapppa
122,159,25.0,241.0,306.0,75.0,ABapppp
122,164,25.0,207.0,214.0,75.0,ABaaap
122,172,26.0,178.0,260.0,75.0,ABaaaaa
122,175,25.0,185.0,315.0,75.0,ABaaaap
122,179,24.0,139.0,280.0,75.0,ABaapa
122,187,19.0,162.0,262.0,75.0,ABaappp
122,190,20.0,142.0,317.0,75.0,ABaappa
122,196,8.0,252.0,191.0,75.0,ABpaaa
122,204,9.0,241.0,273.0,75.0,ABpaapp
122,207,9.0,233.0,336.0,75.0,ABpaapa
122,212,9.0,192.0,201.0,75.0,ABpapap
122,215,8.0,179.0,247.0,75.0,ABpapaa
122,219,9.0,177.0,289.0,75.0,ABpappp
122,222,9.0,167.0,329.0,75.0,ABpappa
122,227,8.0,283.0,373.0,75.0,ABpppa
122,234,11.0,279.0,426.0,75.0,ABpppp
122,242,10.0,195.0,390.0,75.0,ABppaa
122,249,11.0,202.0,453.0,75.0,ABppap
122,262,9.0,351.0,196.0,75.0,Unknown_262
122,265,8.0,342.0,248.0,75.0,Unknown_265
122,269,9.0,310.0,277.0,75.0,Unknown_269
122,272,9.0,304.0,312.0,75.0,Unknown_272
122,277,10.0,394.0,250.0,75.0,Unknown_277
122,280,11.0,401.0,299.0,75.0,Unknown_280
122,284,10.0,393.0,340.0,75.0,Unknown_284
122,287,12.0,391.0,389.0,75.0,Unknown_287
122,292,8.0,348.0,363.0,75.0,Unknown_292
122,300,9.0,341.0,412.0,75.0,Unknown_300
122,303,9.0,345.0,469.0,75.0,Unknown_303
122,307,13.0,394.0,449.0,75.0,Unknown_307
122,314,16.0,383.0,512.0,75.0,Unknown_314
122,325,18.0,399.0,207.0,75.0,Unknown_325
122,328,18.0,408.0,240.0,75.0,Unknown_328
122,332,15.0,412.0,272.0,75.0,Unknown_332
122,335,16.0,423.0,319.0,75.0,Unknown_335
122,340,22.0,404.0,288.0,75.0,Unknown_340
122,343,23.0,405.0,333.0,75.0,Unknown_343
122,347,24.0,401.0,388.0,75.0,Unknown_347
122,350,25.0,378.0,433.0,75.0,Unknown_350
122,355,18.0,429.0,363.0,75.0,Unknown_355
122,362,16.0,411.0,430.0,75.0,Unknown_362
122,370,20.0,418.0,459.0,75.0,Unknown_370
122,377,24.0,387.0,479.0,75.0,Unknown_377
122,388,17.0,146.0,200.0,75.0,Unknown_388
122,396,12.0,150.0,209.0,75.0,Unknown_396
122,399,12.0,138.0,264.0,75.0,Unknown_399
122,404,13.0,125.0,308.0,75.0,Unknown_404
122,407,13.0,121.0,356.0,75.0,Unknown_407
122,411,15.0,92.0,384.0,75.0,Unknown_411
122,414,15.0,110.0,433.0,75.0,Unknown_414
122,420,9.0,130.0,381.0,75.0,Unknown_420
122,423,8.0,137.0,429.0,75.0,Unknown_423
122,427,12.0,129.0,467.0,75.0,Unknown_427
122,430,13.0,160.0,534.0,75.0,Unknown_430
122,434,16.0,122.0,490.0,75.0,Unknown_434
122,441,17.0,167.0,556.0,75.0,Unknown_441
122,452,19.0,117.0,240.0,75.0,Unknown_452
122,455,18.0,113.0,286.0,75.0,Unknown_455
122,459,18.0,93.0,335.0,75.0,Unknown_459
122,462,20.0,119.0,377.0,75.0,Unknown_462
122,467,24.0,124.0,336.0,75.0,Unknown_467
122,470,25.0,133.0,389.0,75.0,Unknown_470
122,474,26.0,142.0,421.0,75.0,Unknown_474
122,477,26.0,174.0,461.0,75.0,Unknown_477
122,482,21.0,109.0,432.0,75.0,Unknown_482
122,489,21.0,173.0,489.0,75.0,Unknown_489
122,498,24.0,134.0,501.0,75.0,Unknown_498
122,501,21.0,164.0,552.0,75.0,Unknown_501
122,505,26.0,174.0,525.0,75.0,Unknown_505
122,508,25.0,221.0,551.0,75.0,Unknown_508
122,516,18.0,280.0,194.0,75.0,Unknown_516
122,523,18.0,274.0,274.0,75.0,Unknown_523
122,531,25.0,337.0,335.0,75.0,Unknown_531
122,538,25.0,330.0,390.0,75.0,Unknown_538
122,543,18.0,330.0,270.0,75.0,Unknown_543
122,550,19.0,347.0,326.0,75.0,Unknown_550
122,558,21.0,351.0,373.0,75.0,Unknown_558
122,561,18.0,355.0,408.0,75.0,Unknown_561
122,567,19.0,216.0,220.0,75.0,Unknown_567
122,574,21.0,237.0,305.0,75.0,Unknown_574
122,580,26.0,212.0,362.0,75.0,Unknown_580
122,587,26.0,232.0,435.0,75.0,Unknown_587
122,592,18.0,187.0,293.0,75.0,Unknown_592
122,597,19.0,180.0,342.0,75.0,Unknown_597
122,603,21.0,182.0,386.0,75.0,Unknown_603
122,606,21.0,207.0,425.0,75.0,Unknown_606
122,612,14.0,291.0,326.0,75.0,Unknown_612
122,615,16.0,296.0,398.0,75.0,Unknown_615
122,619,15.0,223.0,342.0,75.0,Unknown_619
122,622,16.0,195.0,390.0,75.0,Unknown_622
122,627,15.0,298.0,440.0,75.0,Unknown_627
122,630,16.0,310.0,498.0,75.0,Unknown_630
122,634,16.0,185.0,439.0,75.0,Unknown_634
122,637,16.0,227.0,503.0,75.0,Unknown_637
122,645,8.0,278.0,477.0,75.0,Unknown_645
122,648,11.0,320.0,532.0,75.0,Unknown_648
